,index,annual_sharperatio,max_drawdown,carmarratio
79,ALVR,-1.8092486730948363,0.7011494262565671,-1.09854456472479
80,ALXO,-1.8525707134224538,0.7449703355043851,-1.1259147191606895
81,AMAL,0.1759164610062152,0.253747357995446,0.002085020690839192
82,AMAT,1.3189801425718342,0.15262864225138284,3.7390444461930725
83,AMBA,1.230448881467077,0.29021547138145865,2.7245470920192973
84,AMGN,-0.47720078804069216,0.21150004186552795,-0.6253531256871068
85,AMKR,0.7881192000748664,0.26682315482484964,1.3685385554725213
86,AMPH,0.22341491205958586,0.16658598535618074,0.12354643700122554
87,AMRS,-0.10794643099887367,0.7484909350565992,-0.6370970387433225
88,AMSC,-1.2027219892848808,0.6350631915526916,-1.1574646449836052
89,AMSF,-0.9373070955256807,0.22550641035106778,-0.9598278688380042
90,AMST,-1.3014911042539008,0.8635761661762928,-1.0002145908109596
91,AMTI,-0.7437338296927987,0.8085106347736094,-0.8759713813596888
92,AMWD,-1.5435930594237586,0.4083002375224273,-1.1307285433902368
93,AMZN,0.01635810673190269,0.1456982711495235,-0.2289584492387478
94,ANAB,0.7279313612636228,0.3601938226862519,0.7949524399364323
95,ANGO,1.0961896212828912,0.18274277488442325,2.290533338383465
96,ANNX,-0.9144569574916611,0.6587301734139824,-0.8865542202691408
97,ANPC,-2.0094904136409584,0.8592493368703656,-1.0499376936885791
98,ANSS,0.20066260555821783,0.22712240959207075,0.05015432010727171
99,ANTE,0.0800833834495553,0.7680250795413693,-0.6191560674585213
100,AOSL,1.506321203669382,0.3479388172796588,2.943776625429353
101,APEI,-0.9807271092376398,0.43827157144341655,-0.9264264121639044
102,API,-0.6596792332219964,0.8363989359388139,-0.8442598971467418
103,APLS,-0.009893475336717259,0.534808267022495,-0.421010040952463
104,APLT,-1.0031081814487766,0.6577415778754077,-1.0303219525959133
105,APM,-0.6002009386255904,0.6015424394559326,-0.81417994311227
106,APPF,-0.9144681204397838,0.3578169061583244,-1.1077760877008043
107,APPH,-1.0432125709905165,0.8913043455726032,-1.005526625721729
108,APPN,-0.8425826571969781,0.7028009720474708,-0.8957945479897254
109,APRE,-0.5672643867990185,0.5999999870248391,-0.8763020622658325
110,APTX,-0.3076727802255279,0.4502487441212324,-0.6536070054644334
111,AQMS,-1.0325506400777642,0.7892948239065156,-0.9897872324058866
112,AQST,-0.23297638690925693,0.47527911134588763,-0.8651522149908748
113,ARAV,-1.271481177329709,0.7397899535025332,-0.9552737755055664
114,ARAY,-0.01851572840784023,0.3738819491123493,-0.32690038663416104
115,ARBGU,-1.2340867722816187,0.09990878314029117,-1.2635427536130472
116,ARCC,0.9242764796719767,0.09078346320003872,1.510936469720535
117,ARCE,-1.1452545788587678,0.5772399585019083,-0.8719494236816462
118,ARCT,-0.1641190794589302,0.7028116930363444,-0.7390906280705188
119,ARDS,-1.123345733767465,0.7484276669203,-0.9531092662499026
120,ARDX,-0.6609880080846104,0.8931870637160174,-1.0441178910709452
121,ARGX,0.474718092532147,0.3208698155785292,0.40817287624247744
122,ARLP,2.025683685565027,0.1558333237965902,9.13425769443354
123,ARQT,-0.47630545189630147,0.5485991947259028,-0.7079754311925389
124,ARRY,-1.2470467155897837,0.7261569527615376,-1.0731504591760683
125,ARVN,0.06267609872616418,0.36219522295379014,-0.4150116956252404
126,ASLE,0.23249053066420847,0.4029303886415171,-0.08151508806821837
127,ASLN,-0.23308427394075912,0.7511210751544535,-0.7292581747623881
128,ASMB,-2.29707084167472,0.6467817832931528,-1.1221976429277514
129,ASML,1.3237067442443042,0.16025967542154407,3.094201699866675
130,ASND,-0.3819941027939972,0.30196452693745257,-0.9453628231988511
131,ASO,1.556207059151303,0.21552072494890917,4.560519334676567
132,ASTE,0.07502250729649759,0.3299999980183391,-0.17035989616646935
133,ASTR,-0.02046428128247934,0.6823529411764706,-0.649788650705285
134,ASTS,-0.15946586291004783,0.6488038140402583,-0.7137246151325987
135,ATAI,,,
136,ATCX,0.14847917566687352,0.4223512197100262,-0.2809741173182732
137,ATEC,-0.3267726572927074,0.3855693484124979,-0.5971416247713769
138,ATER,-0.47917604009651876,0.922092256358425,-0.9639432778889491
139,ATEX,1.4959045939444475,0.11617600691886332,5.999176499513126
140,ATHA,-0.8060082378889766,0.6624685208556452,-0.9863661254483136
141,ATIF,0.9682042926809736,0.7039473725487981,3.9500069728684175
142,ATLC,1.8599669895085584,0.29189910213516645,6.19828371438687
143,ATNF,0.8226972370425728,0.6392523398221513,0.6560475313696127
144,ATNX,-2.3003042398394253,0.89101619827774,-1.0953005394785018
145,ATOM,-0.03701889566930559,0.6234344665167684,-0.5622837598631865
146,ATOS,0.9432084822746102,0.7904040466375636,0.8190347842951946
147,ATRA,-0.28659304110963074,0.4031856804354641,-0.7381480304977969
148,ATRC,0.4865251770519608,0.22060894181103774,0.5492643334533245
149,ATXI,-2.0227428602784796,0.8710102435701963,-1.105596638273673
150,ATXS,-0.9247878332881992,0.7580952417282831,-0.9932861154924294
151,AUDC,0.4462956946466967,0.16526614369024994,0.5417403452751779
152,AUTL,-0.7208255687160372,0.43143815464769497,-1.1826873135083273
153,AUVI,0.254693648093936,0.8110065303554663,-0.6830708762207094
154,AVAV,-0.5663384083263996,0.5402128819914028,-0.769709266405764
155,AVCT,-1.5405366062072192,0.829885051624985,-0.9800866549721721
156,AVEO,-0.3593095993355478,0.5947767490182256,-0.7277874003365524
157,AVGO,1.6933618657583518,0.11304276930231427,3.5383838763195428
158,AVGR,0.22255422427550825,0.7738095238095238,-0.4771597633136095
159,AVID,1.2734178018401274,0.3648407565560311,2.2716303599047456
160,AVIR,-0.6675402250001652,0.9126478618256919,-0.9812398188814403
161,AVO,-0.042748587434904395,0.30048824906501403,-0.2813291299773473
162,AVPT,-1.3926383268259297,0.62831858954782,-1.0435892607637982
163,AVRO,-1.8146960553944476,0.7834622117461136,-1.0920189241850495
164,AVTX,-0.6592109017390038,0.589680572217085,-0.8922064028666494
165,AWRE,-0.5155560756816291,0.3991769555400382,-0.7477697488118399
166,AXLA,-1.0153890941899388,0.6786271463623796,-1.041617958469202
167,AXNX,0.1461129321736443,0.343246757210075,-0.0843091912153214
168,AXON,0.5184835920424251,0.37963734751238865,0.4026735915945789
169,AXSM,-0.511961054913196,0.7507823257038114,-0.8143157041070476
170,AXTI,-0.3665467557370772,0.4101960799273323,-0.8209465720932531
171,AY,-0.8298781982037977,0.2919000381634097,-1.0540726517233292
172,AYLA,-0.20170255343687604,0.5924812128557013,-0.705515488785063
173,AZYO,-1.2868998668193898,0.7055137971158283,-0.9322942525667623
174,BACK,-0.15288144080144844,0.5400000095367432,-0.7060185534782459
175,BAND,-1.6150088116174806,0.6299250742824469,-0.9825714027484224
176,BANF,0.16736556886000428,0.268712426884542,0.029239694528484045
177,BBBY,0.0801414068967378,0.5752080790390772,-0.5265625615189898
178,BBCP,1.8585485383366684,0.09322975929514898,8.142152719188967
179,BBGI,0.2648327661983289,0.37254902189944805,0.0045496135176841
180,BBIG,1.0639166292045443,0.7634010487050552,1.0430918795451585
181,BBIO,-1.3545946209595467,0.7957034549094435,-1.100281256279535
182,BBSI,-0.43621281112957877,0.20060971888100232,-0.6691448608945317
183,BCAB,-0.712025177711703,0.724016377321365,-0.7799693360296701
184,BCBP,0.7128678663588829,0.16178343902616366,1.1070860744646382
185,BCEL,-1.7836958757195758,0.843846951546047,-1.0708589909264161
186,BCML,0.6953164815197469,0.08166410933036372,1.6361479256812779
187,BCOV,-0.9864024508209744,0.6205087022683511,-0.852471990824524
188,BCOW,0.8291804137677597,0.07435665531531688,4.328174075455069
189,BCRX,1.1209899669442833,0.34220963696292606,1.9919187565168937
190,BCYC,1.831094386013748,0.2505854775531414,7.412770991144665
191,BDSX,-1.5931252045648083,0.848192772350023,-1.0255133265367222
192,BDTX,-2.40024952455565,0.8438235310947194,-1.114674097592328
193,BEAM,0.05939413890313333,0.45688627063105824,-0.5961250595809966
194,BECN,0.7409978464180667,0.19115402643861312,1.1066061724824447
195,BFI,-1.399646133168061,0.6187739560432868,-1.0577006490376129
196,BFIN,0.5140774419565287,0.10806177061498756,0.8683239726764352
197,BGFV,0.852979783072199,0.5857787652935564,0.8718301928795863
198,BGNE,0.2144082368452622,0.30302009360191107,-0.16832303832978965
199,BHAT,-0.7663322457206714,0.7421383645912594,-0.8454926416133646
200,BHSE,-2.1339539493573936,0.04965922163092973,-2.369786606859972
201,BIDU,-0.498960820926113,0.5564133096821032,-0.6749125460186288
202,BIGC,-0.6687651788971899,0.586832504145937,-0.9342880548374813
203,BILI,-0.8392772253583249,0.6908833926291174,-0.971877768371638
204,BIOC,-0.5950233450564797,0.5317138866309016,-0.7347892290068573
205,BIOR,-0.06762072369245758,0.8950752359023028,-0.8388341200774833
206,BKCC,1.255137752863355,0.11290327896950447,3.2172253016413968
207,BL,-0.7192552771356587,0.3392963909010246,-0.8464457532955613
208,BLBD,-0.16943632425215666,0.4622400637295214,-0.6203214380045705
209,BLCM,-0.9555238620262435,0.7636363797578298,-0.9217451368481656
210,BLDE,-0.08325403931128482,0.6013785113127357,-0.4801134706120531
211,BLI,-1.8794608636967824,0.7994610251521596,-1.1146910159375059
212,BLIN,0.3134765153640563,0.7040417264215528,-0.43505046981602696
213,BLKB,0.6830172651733972,0.1738194214312876,1.2241837736602303
214,BLMN,-0.021144502602076027,0.4043976725969731,-0.17154604350324307
215,BLPH,-1.1641922430163154,0.7018867996956399,-0.9398368830352942
216,BLU,1.3995072707640706,0.3772727386025355,3.8917573116422597
217,BLUE,-1.2304542335585933,0.7209782230745875,-1.0673738964161643
218,BMRN,-0.22598002955226384,0.17565332314846893,-0.670370411168322
219,BNFT,-0.865133718877896,0.4060324879891799,-0.9499591482359221
220,BNGO,-0.08245479533055346,0.7566302683440227,-0.6291051822840334
221,BNR,-0.8166082611195615,0.7356475456116061,-0.9414733993625743
222,BNTC,0.06191541009086415,0.5352839803313287,-0.6381155062996965
223,BNTX,1.5422825558496518,0.4174405028963888,3.931244900290298
224,BOXL,0.09038004555816195,0.643916887704987,-0.4277549473613546
225,BPMC,-0.014176380407070435,0.2392362264573472,-0.31588418601874463
226,BREZ,-1.3249014516590978,0.05846014239843644,-1.6263024472449201
227,BRLI,-1.0218755427283148,0.04347833298104242,-1.8868247253311317
228,BROG,-0.905728338522942,0.2556053385920276,-1.2222797047482663
229,BRP,0.4410264981574416,0.20802427876048313,0.5322528321962919
230,BRQS,-0.3296775037301134,0.8601018642390339,-0.8138570761564385
231,BRY,1.2227332490514695,0.28962539082267125,2.6142142582837
232,BSBK,0.21072105812470845,0.08707867777167377,0.21154484913407035
233,BSQR,0.6708630115782497,0.7496339594072641,-0.0236402367018253
234,BSVN,1.0851760832805926,0.1514806282461676,2.793474290754401
235,BSY,0.10062316617393698,0.320514656004412,-0.13290559415914519
236,BTAI,-1.2736243738217512,0.6763157841901699,-1.0600440101490574
237,BTBT,-0.21691231513037282,0.8160548699325234,-1.0385071561044334
238,BTOG,0.8367210315291128,0.47565545462403447,0.9608162621629165
239,BTRS,-1.5354520120672421,0.6202127576467944,-1.0449800356356633
240,BTWN,-1.2007687004320953,0.3917396404588045,-1.1148066745282719
241,BTWNU,-1.0915002353918708,0.4240000043596539,-1.1121960096608694
242,BTWNW,-0.8370587488605384,0.820874754412284,-1.0502800047798964
243,BVXV,0.15904283962473742,0.7411764687025717,-0.47939882175452925
244,BWAC,-1.168544394903282,0.08240743774118353,-1.1775457235406293
245,BWAY,-0.134948476227715,0.363166939049295,-0.500468212566757
246,BWB,0.8561864513512083,0.141854627342334,1.577332150017843
247,BWFG,1.8680095424577199,0.07259355371068055,7.555178111369359
248,BYND,-0.7078476432511285,0.6320707269808823,-0.8569825158084021
249,BYSI,0.051442370331466834,0.8584779739424082,-0.8431042048490326
250,BZUN,-1.257063186856771,0.7548659455399072,-0.9356765931532659
251,CABA,-0.8227090892076866,0.712187950864066,-1.123406394734795
252,CACC,1.8104724042772427,0.13159319032363603,6.725617491543284
253,CAKE,0.10554580994025335,0.4080696298132108,-0.0791841283920342
254,CALA,-1.4269292119264534,0.8286885179692052,-1.0512609524949472
255,CALM,-0.6931690744187654,0.1948934167830778,-0.8178739112467622
256,CALT,-0.06582682845336797,0.48400120164746574,-0.6594038572869244
257,CAMP,-0.6883786655342133,0.50768154043446,-0.7958677652446197
258,CAMT,1.449811643138676,0.23782065203944458,3.630770401403998
259,CAN,0.516802239894591,0.8609890183883072,-0.3734524639390869
260,CARA,-0.03726280441172044,0.5697633156147313,-0.5854016434767363
261,CARG,0.11399985606294936,0.3155772884806356,-0.19103930199675465
262,CASA,-0.35686950847968946,0.4938775569783901,-0.5232985937435956
263,CASH,1.2618836881377284,0.1126976300848136,3.7265151006315826
264,CASY,-0.05304366342555748,0.1948563744804369,-0.21436945747888284
265,CBIO,-2.050079047465967,0.8632351659748478,-1.1007908543011367
266,CBNK,1.84139715202491,0.15272884763314554,4.593111919207459
267,CBRL,-0.30881506553812016,0.30998225286205827,-0.442249599820955
268,CCB,1.9437877950553966,0.14754633890107216,7.811028062442992
269,CCCC,-0.03375664640766214,0.39603960396039606,-0.35491460204203734
270,CCLP,0.34874915345337837,0.48868779378886174,0.022736625003389528
271,CCNC,-0.21751482956228405,0.859691007172515,-0.8501012245904743
272,CCRN,2.0015835583637296,0.1675675881875529,11.090317551536984
273,CD,-1.689234526565619,0.722479196711597,-1.0323094173501823
274,CDAK,-1.296533758287118,0.6473228659297823,-1.154482415596991
275,CDLX,-0.8655060119733935,0.5908184923221399,-1.0741693364246245
276,CDNA,-0.6738556552307893,0.5545819459144239,-0.911352404898233
277,CDTX,-0.912197034595134,0.5291970958528829,-1.0324167193194427
278,CDW,1.5823243770368651,0.12693096767795642,3.510400524648836
279,CDXS,0.6412278724084134,0.3695340360899081,0.6941963155767574
280,CELC,0.5342290592143735,0.5805182007915779,0.23516653755482297
281,CELU,-1.3031664374878293,0.5909486594526059,-1.1368188093228615
282,CENT,0.7156188010151021,0.25244353730563707,0.6654916668907875
283,CENX,0.5297643702157121,0.4446194043344974,0.2747062434367449
284,CERE,0.9488354144233783,0.34565413342621687,2.7533693948560756
285,CERS,-0.033782291069827844,0.3655629349875814,-0.4396745541368118
286,CERT,-0.11118173913401334,0.41406767733786276,-0.5505044188465371
287,CFB,0.9117467747742392,0.20253163993985435,1.176161968830715
288,CFMS,0.30896236282328465,0.6335164964364612,-0.241542157395323
289,CFRX,-0.863549750207586,0.6104294525638809,-1.0198662776490677
290,CG,1.827887905410332,0.13001684964026372,4.817884748280419
291,CGBD,0.8183669712222073,0.06442577685556605,2.331843756893747
292,CGEN,-1.4494857350669281,0.6972612817693192,-1.1017080700730217
293,CGNX,-0.4420385930752191,0.1855520797913771,-1.0232031359957574
294,CGO,-0.5613992400185145,0.10674485491284924,-0.924567680258209
295,CHCI,0.6822819590184919,0.3991654885561404,0.9386669607059877
296,CHEF,0.6993170733572004,0.2256843321363804,0.9499923554438788
297,CHEK,-0.7853735785187471,0.6617647007262417,-1.0595247440217672
298,CHI,0.22906489594343457,0.08405442427071608,0.26136877940096814
299,CHKP,-0.8763886884229882,0.1651792751902157,-1.1076022958065588
300,CHRS,-0.2292587074884852,0.3463917239944564,-0.47426566838198736
301,CHRW,0.18666388147504756,0.1365621461344012,0.10006173268816716
302,CHUY,0.0853704317663581,0.42682673507470636,-0.11399288887778684
303,CHW,-0.1623578093359944,0.1478183361601043,-0.3268346714701379
304,CHY,0.26728607980776625,0.080921433010267,0.3596058160881843
305,CIFR,-0.7699378342277212,0.6818181997309221,-0.9391044824368464
306,CLBK,1.2640028009844915,0.09021738488191944,2.072170543414553
307,CLEU,-1.1622040115395478,0.7245762690460842,-1.045983393984703
308,CLIR,-0.837666982972094,0.7620689741638127,-0.8597713471699421
309,CLLS,-2.303040442366923,0.739405453750205,-1.1027391550207384
310,CLMT,2.205461361917819,0.2038835311028112,14.177968535611784
311,CLNE,-0.4694154438433645,0.62761505143229,-0.8540840975280987
312,CLPS,0.11701490847150399,0.7806451698909231,-0.6195975074594565
313,CLSD,-0.08940219105891965,0.6017315932423435,-0.5539568129979334
314,CLVS,-0.5660641806444339,0.680232572323441,-0.7757800584482138
315,CLWT,0.19106669922534916,0.5539452554088767,-0.4018733116402116
316,CLXT,-0.46715115717060274,0.8141593036118346,-0.7915755278590351
317,CMAX,-1.0979334243878986,0.5962241118370729,-1.082941786219338
318,CMBM,0.16893751891031428,0.6415005418175491,-0.2039210603864089
319,CMCO,0.10252508869222139,0.21158131588503493,-0.1001409731192129
320,CME,0.35979987376326167,0.13480670544344675,0.3719650690158627
321,CMMB,-0.25545513203325443,0.9122920987487139,-0.9936284277454313
322,CMPO,-1.410961663787405,0.2606635023964343,-1.2909046574985483
323,CMPR,-0.7743969847520908,0.40784113248601994,-0.8355863001524751
324,CMPS,-0.9282869622555066,0.5522209010455461,-1.1232049841544751
325,CMRX,0.5874186391112817,0.48922213961613126,0.47284311226681996
326,CNCE,-1.9207098618411602,0.7821316675921891,-1.0817635234156064
327,CNFR,-0.17129188476912602,0.443324931430637,-0.6720855249241525
328,CNNB,0.98294148955446,0.06819671881003453,2.2992650678486672
329,CNSL,0.8130958547781059,0.21503131097965866,1.5530863530086765
330,CNSP,-0.4505193085680084,0.79375000283446,-0.8545931563921942
331,CNTG,-1.5102191352029346,0.6165902220384221,-1.046431785100371
332,CODX,-0.02295797947543053,0.5580247215918683,-0.46180647497395416
333,COGT,-0.38057507440600347,0.47563025452526486,-0.7978072199375933
334,COKE,2.0568731237818385,0.12189256666075132,9.71738002111424
335,COLB,-0.7815361636153174,0.3450789904200733,-0.8100517798977404
336,COLL,-0.2952716405534233,0.3161736931419791,-0.7731178743986209
337,COLM,0.1146364646950756,0.17319223214619095,-0.029831533679511572
338,COMM,-0.5031254367573289,0.5566209951012495,-0.5688239137377664
339,CONN,0.9869538854520753,0.3827281312525409,1.721698813444503
340,CONX,-1.6706800521515364,0.09395350966342664,-1.4310137383616433
341,CONXU,-1.421408074592329,0.12322689916255047,-1.172695249640255
342,CORT,-0.8172981945448275,0.41955190383958485,-0.9148416746936605
343,COUP,-1.4393015790869734,0.58964101010606,-1.0447130390895167
344,CPIX,0.6923419022605263,0.3391304522095493,1.2319725660330665
345,CPLP,1.4918492097245106,0.14741638319735983,4.197758125199335
346,CPRT,0.6588722010968121,0.13866138624460667,1.0813243734997822
347,CPRX,1.4495361785202554,0.19168589799781255,4.386577560817403
348,CPSI,-0.13021347268381875,0.21019631754837698,-0.3970288265234669
349,CPSS,1.904541787482235,0.18723402377327547,7.483440950656945
350,CPZ,-0.2028849188518909,0.11847674675737285,-0.3969306472207196
351,CRAI,1.4535716846017848,0.1516212182630956,3.8228774478719276
352,CRESY,0.057648292134425336,0.3598326215136687,-0.2779069879193857
353,CRNX,1.4412171872208546,0.19670777487131674,4.194736862102914
354,CROX,1.3857660498233302,0.30374253153994824,2.6694861369129765
355,CRSP,-1.5087905736941956,0.6407350909515828,-1.0838419660597263
356,CRSR,-1.6436709586306835,0.5275678031066631,-1.0447554258978797
357,CRTO,1.2845194519626415,0.25440357270013714,3.380140722622467
358,CRUS,-0.10671476354839905,0.26241703915514847,-0.356880288407315
359,CRVS,0.3086446734593359,0.65007112877255,-0.7193201498262494
360,CRWD,-0.1074714980566248,0.2950369782592607,-0.5305483351692318
361,CSCO,1.6165376382042647,0.09910965617613154,3.178656897833696
362,CSGP,-0.5957076832635536,0.2087477116268518,-1.028098599671949
363,CSGS,0.806232173802255,0.11268476069195721,1.351863367860308
364,CSII,-1.925598439218458,0.5900833526418918,-1.1489153688923859
365,CSIQ,-0.9038979733084601,0.5290725118332917,-1.0307239199614502
366,CSPI,0.018563560446449058,0.33747931234548756,-0.35617606887815634
367,CSQ,0.9202151124721194,0.09858394951634775,1.5707546914764752
368,CSSE,-0.1075615360950962,0.6922152631339196,-0.527626533595163
369,CSTE,-0.6017379704174549,0.37507384920296927,-0.7207586405155871
370,CSTL,-0.6668898932959555,0.5853502904596444,-0.8962708196530718
371,CSTR,0.8182597385971594,0.12965266733581626,1.6389944331002386
372,CTAS,0.6674007725402241,0.08629522993730931,1.598695034217759
373,CTHR,1.430570129832084,0.23170731618672447,4.779337142981189
374,CTIB,-0.28591239983490946,0.5155038616418133,-0.7867167781583978
375,CTIC,-0.28276464226369796,0.599999973509046,-0.6624173856331873
376,CTMX,-0.49970056211323005,0.5553214023213378,-0.8788404922672988
377,CTRN,1.0798170186069407,0.3487873176684969,1.8587314476411996
378,CTSH,0.11746837723534699,0.16285643928958105,-0.00796422542048412
379,CUE,-0.02131444613850156,0.35709783374538884,-0.6190141755292206
380,CURI,-1.0651719260268162,0.737004423368196,-1.0001053902593073
381,CUTR,0.9462901184356934,0.34494384751498197,1.5278437273104044
382,CVAC,-0.7777251262294104,0.6859403681333709,-1.0832541510555382
383,CVGI,-0.35582767786169534,0.40047771033130686,-0.6238563966996622
384,CVLT,0.45511901222830864,0.25223351904636215,0.4265879984691755
385,CVT,-0.9526730835488635,0.40933032903199185,-0.8909255533710071
386,CWST,1.2377155103779809,0.10761369061397141,2.7905060170580662
387,CYAD,-1.2240440688286394,0.5831381781403329,-1.1353413507724235
388,CYBE,1.2832029555088136,0.2337748417426918,2.9126269907323246
389,CYBR,0.3833509933850444,0.29181930501340636,0.26025087385123824
390,CYTK,1.2091081049004457,0.26790450391588305,3.7997673253674105
391,CYTO,-0.031675650096713186,0.6868932189405641,-0.5371131962026234
392,CYXT,0.364797172759458,0.24506287358841872,0.2848707421321852
393,CZWI,0.7733757165741117,0.10850038835700115,1.3657257712237236
394,DADA,-1.3102796809958452,0.7034103560845679,-1.1047971539588235
395,DAIO,0.2026524721266294,0.38661206751049904,-0.18409991331160427
396,DAKT,-0.27544998633117834,0.32382316457153093,-0.4949111243273465
397,DARE,0.6829063200788197,0.5738831708031469,0.6029854003285268
398,DBVT,-0.32473556237011175,0.7422839579985938,-0.8517129888303213
399,DBX,0.13868756596914422,0.2541110376367294,-0.03244523450430952
400,DCGO,-0.34390381981714524,0.27366931659059135,-0.7714095396605481
401,DCPH,-1.206082866594883,0.8520050449216441,-1.078535243236863
402,DCT,-0.5410747689926834,0.5173126472691663,-0.7387897154069943
403,DDOG,1.2898833014499895,0.3931972658481373,1.911281595189422
404,DGICB,0.264969512278419,0.1942492035752854,0.16439105667590842
405,DGII,0.569325953577656,0.2627368324681332,0.6498438060907682
406,DISH,-0.06996324195995228,0.32092313679904627,-0.27027210645949734
407,DKNG,-0.8832310365706961,0.6232369876793962,-0.8474619031992298
408,DLTH,0.6236626811878638,0.30530073744005637,0.6469941140391893
409,DLTR,0.5141081721661759,0.2685011029762919,0.488307671329987
410,DMAC,-1.0340613321044185,0.6837438267202829,-1.0538293812900437
411,DMTK,-0.738535950202465,0.7720629780969057,-0.8569076280278287
412,DNLI,-0.8403282697616408,0.4311645393013277,-1.1369844659048003
413,DOCU,-0.5514387352218583,0.5150324833857549,-0.8754330162287179
414,DOGZ,1.8956823168142531,0.4248608568790485,7.151662083164257
415,DOMO,-0.12108837407070198,0.5214943555754009,-0.4683101768929688
416,DOYU,-2.189425359204494,0.8534883797007548,-1.034467490860126
417,DRRX,-1.7652455035151478,0.6404494565128096,-1.0104931629134282
418,DSKE,1.1002818063156763,0.3437862577630034,1.89447772537388
419,DSWL,0.5148252166039551,0.32061066826728657,0.4185051376248631
420,DTEA,0.6229722018944257,0.6346433723034928,0.24117666635106322
421,DTIL,-0.06348660652534305,0.4695804239875897,-0.6634400249224616
422,DUNEU,-1.0335604499146152,0.09306573487349412,-1.2679727402624712
423,DUO,-2.586348979917336,0.9473743012497545,-1.0940069889364192
424,DVAX,1.3789632863713916,0.34007708775429835,5.2989186253044185
425,DXCM,0.8139832513393561,0.23177618667928368,1.2863952330907242
426,DYN,-0.8612178361176248,0.5886402711494767,-0.99442303246814
427,EAR,-1.32782555914704,0.9304890479277852,-1.0675056816043105
428,EBAY,0.599092664841847,0.1627663393378036,0.9742502224598951
429,EBC,0.48129294431292674,0.19261210223623648,0.46652609959113717
430,EBMT,-0.182613494931362,0.12972536531647683,-0.49023203338391064
431,EBON,-0.772494645945707,0.9131975179464359,-1.0659085111185627
432,ECOR,-1.0668629325972263,0.7864768554947508,-0.9362813559165646
433,EDAP,0.02025539648400048,0.4731610368126803,-0.34576849869493576
434,EDIT,-1.0332134142201057,0.6900513073783032,-1.1449167604361592
435,EDTK,-1.5076801273659437,0.7847031977265102,-1.0239019315862554
436,EEFT,-0.703873188212349,0.35077949246684614,-0.8344531524881498
437,EGAN,-0.42987082827687434,0.3002292023960612,-0.929515970026666
438,EGIO,-0.30330746435448047,0.48817202889694644,-0.5829491657676239
439,EGRX,-0.09151812596661706,0.26662742450686605,-0.3654895373718229
440,EH,0.27259863736315376,0.8584601123705378,-0.5651980768655789
441,EHTH,-1.3130008506292783,0.7087939128262475,-1.0372340215224
442,EIGR,-1.6470149385356243,0.5607082471361022,-1.1635382777739518
443,ELDN,-1.8422641378707387,0.7808870127587924,-1.0349333091532265
444,ELTK,-0.4181739118037533,0.45977011927368927,-0.766655134300412
445,EMKR,0.5148952413247584,0.39071565785633944,0.37140940056364635
446,ENLV,-0.28417638660039213,0.7192982440273942,-0.6996066062011261
447,ENPH,-0.09095852460705255,0.46383793246829275,-0.4914371487131074
448,ENSG,-0.36928146033427683,0.24309039371175567,-0.4923042693409862
449,ENTA,1.1463324729058086,0.23797140883433687,2.2179574800405932
450,ENTG,0.841710441363168,0.1555124728107078,1.8641948933632537
451,ENTX,0.9388557700201353,0.54213034468883,2.2899722982288973
452,EOLS,0.8556842080459486,0.5981308257434752,0.976271150835872
453,EQ,-0.036372450619038,0.6122840755976343,-0.5655359928647572
454,EQBK,1.194858810116535,0.12299296470867482,2.7049036691245387
455,EQIX,0.6368848669936585,0.1919106331072854,0.7568829166600609
456,EQOS,-1.813872670703622,0.8968212629510112,-1.088566963271515
457,ERES,-1.9714726481106417,0.07670458214300901,-1.6317192884414602
458,ERESU,-1.3734014365866027,0.11996496290774783,-1.2829967412639813
459,ERII,0.773182647101093,0.22008250135705099,1.4275627143367902
460,ERYP,-1.252320006351924,0.8097269651650935,-1.0567680534224166
461,ESPR,-2.1101532905559144,0.8521609493013647,-1.1022262214620226
462,ESQ,1.2047023557191205,0.15192679757695338,2.598467489449136
463,ESSA,0.13876852410279988,0.1351505386499655,0.021762046149899142
464,ESSC,0.3084310496173861,0.17364339824479558,0.2834821675657025
465,ESSCU,-0.1254790371854543,0.153727326975866,-0.5558435631011209
466,ESTA,1.1041615178269877,0.3289876517283853,1.8888596625899243
467,ETNB,-0.7196802246246511,0.5867309189136456,-0.8680442362491252
468,ETON,-0.699720903913623,0.6327345410542498,-0.9002837072211028
469,ETSY,0.5896835295533501,0.307277176625223,0.6505542770488489
470,EUCR,-1.435156285712489,0.08095241728283131,-1.6486793962423174
471,EVBG,-1.0489989595328197,0.605169208233173,-1.0454498834902428
472,EVER,-1.327916104575038,0.7501503849004381,-0.9177830338415185
473,EVLO,-0.40861324880154865,0.6629032337454677,-0.9334737303378461
474,EVLV,-1.1915349617872713,0.563567369897424,-1.1421008987354337
475,EVOK,-1.6183329897169925,0.8333333371726017,-1.0566412173395536
476,EVOP,-0.5490304020438016,0.27157187409636185,-0.7676020036313316
477,EXAS,-1.0744976817577998,0.4833524939828415,-1.0428312360391006
478,EXEL,-0.5267517359186673,0.35245583307664696,-0.7706834155250141
479,EXLS,2.053356951804066,0.08945321275014806,6.209463571590944
480,EXTR,1.5029478343469838,0.19150708966714147,5.305286537992513
481,EYE,-0.18926526418835057,0.27910586857023356,-0.4646238271381622
482,EYEN,-0.5326100787685186,0.49642344832817753,-0.9832004289704565
483,EZPW,0.895877819088533,0.24000002543131516,1.496173834159507
