YearMonth,Index,floatShares
2020-02,SYNA,34040000.0
2020-03,SYNA,34040000.0
2020-04,SYNA,34230000.0
2020-05,SYNA,34230000.0
2020-06,SYNA,34230000.0
2020-07,SYNA,34520000.0
2020-08,SYNA,34520000.0
2020-09,SYNA,34520000.0
2020-10,SYNA,34950000.0
2020-11,SYNA,34950000.0
2020-12,SYNA,34950000.0
2021-01,SYNA,35200000.0
2021-02,SYNA,35200000.0
2021-03,SYNA,35200000.0
2021-04,SYNA,38850000.0
2021-05,SYNA,38850000.0
2021-06,SYNA,38850000.0
2021-07,SYNA,39270000.0
2021-08,SYNA,39270000.0
2021-09,SYNA,39270000.0
2021-10,SYNA,39520000.0
2021-11,SYNA,39520000.0
2021-12,SYNA,39520000.0
2022-01,SYNA,39610000.0
2022-02,SYNA,39610000.0
2022-03,SYNA,39610000.0
2022-04,SYNA,39630000.0
2022-05,SYNA,39630000.0
2022-06,SYNA,39630000.0
2022-07,SYNA,39280818.0
2020-01,PRFT,33080000.0
2020-02,PRFT,33080000.0
2020-03,PRFT,33080000.0
2020-04,PRFT,33250000.0
2020-05,PRFT,33250000.0
2020-06,PRFT,33250000.0
2020-07,PRFT,33009999.999999996
2020-08,PRFT,33009999.999999996
2020-09,PRFT,33009999.999999996
2020-10,PRFT,33030000.0
2020-11,PRFT,33030000.0
2020-12,PRFT,33030000.0
2021-01,PRFT,33049999.999999996
2021-02,PRFT,33049999.999999996
2021-03,PRFT,33049999.999999996
2021-04,PRFT,32930000.0
2021-05,PRFT,32930000.0
2021-06,PRFT,32930000.0
2021-07,PRFT,32939999.999999996
2021-08,PRFT,32939999.999999996
2021-09,PRFT,32939999.999999996
2021-10,PRFT,34570000.0
2021-11,PRFT,34570000.0
2021-12,PRFT,34570000.0
2022-01,PRFT,34650000.0
2022-02,PRFT,34650000.0
2022-03,PRFT,34650000.0
2022-04,PRFT,34600000.0
2022-05,PRFT,34600000.0
2022-06,PRFT,34600000.0
2022-07,PRFT,34630000.0
2020-01,IMKTA,14315681.0
2020-02,IMKTA,14315681.0
2020-03,IMKTA,14315681.0
2020-04,IMKTA,14315681.0
2020-05,IMKTA,14315681.0
2020-06,IMKTA,14315681.0
2020-07,IMKTA,14315681.0
2020-08,IMKTA,14315681.0
2020-09,IMKTA,14315681.0
2020-10,IMKTA,14315681.0
2020-11,IMKTA,14315681.0
2020-12,IMKTA,14315681.0
2021-01,IMKTA,14315681.0
2021-02,IMKTA,14315681.0
2021-03,IMKTA,14315681.0
2021-04,IMKTA,14315681.0
2021-05,IMKTA,14315681.0
2021-06,IMKTA,14315681.0
2021-07,IMKTA,14315681.0
2021-08,IMKTA,14315681.0
2021-09,IMKTA,14315681.0
2021-10,IMKTA,14315681.0
2021-11,IMKTA,14315681.0
2021-12,IMKTA,14315681.0
2022-01,IMKTA,14315681.0
2022-02,IMKTA,14315681.0
2022-03,IMKTA,14315681.0
2022-04,IMKTA,14315681.0
2022-05,IMKTA,14315681.0
2022-06,IMKTA,14315681.0
2022-07,IMKTA,14315681.0
2020-01,METC,42710000.0
2020-02,METC,42710000.0
2020-03,METC,42710000.0
2020-04,METC,42620000.0
2020-05,METC,42620000.0
2020-06,METC,42620000.0
2020-07,METC,42720000.0
2020-08,METC,42720000.0
2020-09,METC,42720000.0
2020-10,METC,42640000.0
2020-11,METC,42640000.0
2020-12,METC,42640000.0
2021-01,METC,44170000.0
2021-02,METC,44170000.0
2021-03,METC,44170000.0
2021-04,METC,44110000.0
2021-05,METC,44110000.0
2021-06,METC,44110000.0
2021-07,METC,44110000.0
2021-08,METC,44110000.0
2021-09,METC,44110000.0
2021-10,METC,44270000.0
2021-11,METC,44270000.0
2021-12,METC,44270000.0
2022-01,METC,44270000.0
2022-02,METC,44270000.0
2022-03,METC,44270000.0
2022-04,METC,44070000.0
2022-05,METC,44070000.0
2022-06,METC,44070000.0
2022-07,METC,24165453.0
2020-01,PTSI,22970000.0
2020-02,PTSI,22970000.0
2020-03,PTSI,22970000.0
2020-04,PTSI,23100000.0
2020-05,PTSI,23100000.0
2020-06,PTSI,23100000.0
2020-07,PTSI,22940000.0
2020-08,PTSI,22940000.0
2020-09,PTSI,22940000.0
2020-10,PTSI,22900000.0
2020-11,PTSI,22900000.0
2020-12,PTSI,22900000.0
2021-01,PTSI,22900000.0
2021-02,PTSI,22900000.0
2021-03,PTSI,22900000.0
2021-04,PTSI,22260000.0
2021-05,PTSI,22260000.0
2021-06,PTSI,22260000.0
2021-07,PTSI,22260000.0
2021-08,PTSI,22260000.0
2021-09,PTSI,22260000.0
2021-10,PTSI,22260000.0
2021-11,PTSI,22260000.0
2021-12,PTSI,22260000.0
2022-01,PTSI,22270000.0
2022-02,PTSI,22270000.0
2022-03,PTSI,22270000.0
2022-04,PTSI,22270000.0
2022-05,PTSI,22270000.0
2022-06,PTSI,22270000.0
2022-07,PTSI,5154170.0
2020-01,CLMT,77960000.0
2020-02,CLMT,77960000.0
2020-03,CLMT,77960000.0
2020-04,CLMT,78010000.0
2020-05,CLMT,78010000.0
2020-06,CLMT,78010000.0
2020-07,CLMT,78060000.0
2020-08,CLMT,78060000.0
2020-09,CLMT,78060000.0
2020-10,CLMT,78640000.0
2020-11,CLMT,78640000.0
2020-12,CLMT,78640000.0
2021-01,CLMT,78680000.0
2021-02,CLMT,78680000.0
2021-03,CLMT,78680000.0
2021-04,CLMT,78680000.0
2021-05,CLMT,78680000.0
2021-06,CLMT,78680000.0
2021-07,CLMT,78680000.0
2021-08,CLMT,78680000.0
2021-09,CLMT,78680000.0
2021-10,CLMT,78680000.0
2021-11,CLMT,78680000.0
2021-12,CLMT,78680000.0
2022-01,CLMT,79150000.0
2022-02,CLMT,79150000.0
2022-03,CLMT,79150000.0
2022-04,CLMT,79150000.0
2022-05,CLMT,79150000.0
2022-06,CLMT,79150000.0
2022-07,CLMT,53727885.0
2020-01,MCBS,25530000.0
2020-02,MCBS,25530000.0
2020-03,MCBS,25530000.0
2020-04,MCBS,25670000.0
2020-05,MCBS,25670000.0
2020-06,MCBS,25670000.0
2020-07,MCBS,25670000.0
2020-08,MCBS,25670000.0
2020-09,MCBS,25670000.0
2020-10,MCBS,25670000.0
2020-11,MCBS,25670000.0
2020-12,MCBS,25670000.0
2021-01,MCBS,25650000.0
2021-02,MCBS,25650000.0
2021-03,MCBS,25650000.0
2021-04,MCBS,25500000.0
2021-05,MCBS,25500000.0
2021-06,MCBS,25500000.0
2021-07,MCBS,25470000.0
2021-08,MCBS,25470000.0
2021-09,MCBS,25470000.0
2021-10,MCBS,25470000.0
2021-11,MCBS,25470000.0
2021-12,MCBS,25470000.0
2022-01,MCBS,25470000.0
2022-02,MCBS,25470000.0
2022-03,MCBS,25470000.0
2022-04,MCBS,18100077.0
2022-05,MCBS,18100077.0
2022-06,MCBS,18100077.0
2022-07,MCBS,18100077.0
2020-01,GAIN,33049999.999999996
2020-02,GAIN,33049999.999999996
2020-03,GAIN,33049999.999999996
2020-04,GAIN,33210000.0
2020-05,GAIN,33210000.0
2020-06,GAIN,33210000.0
2020-07,GAIN,33210000.0
2020-08,GAIN,33210000.0
2020-09,GAIN,33210000.0
2020-10,GAIN,33210000.0
2020-11,GAIN,33210000.0
2020-12,GAIN,33210000.0
2021-01,GAIN,33210000.0
2021-02,GAIN,33210000.0
2021-03,GAIN,33210000.0
2021-04,GAIN,33210000.0
2021-05,GAIN,33210000.0
2021-06,GAIN,33210000.0
2021-07,GAIN,33210000.0
2021-08,GAIN,33210000.0
2021-09,GAIN,33210000.0
2021-10,GAIN,33210000.0
2021-11,GAIN,33210000.0
2021-12,GAIN,33210000.0
2022-01,GAIN,33210000.0
2022-02,GAIN,33210000.0
2022-03,GAIN,33210000.0
2022-04,GAIN,33210000.0
2022-05,GAIN,33210000.0
2022-06,GAIN,33210000.0
2022-07,GAIN,33210000.0
2020-01,SBNY,61311411.0
2020-02,SBNY,61311411.0
2020-03,SBNY,61311411.0
2020-04,SBNY,61311411.0
2020-05,SBNY,61311411.0
2020-06,SBNY,61311411.0
2020-07,SBNY,61311411.0
2020-08,SBNY,61311411.0
2020-09,SBNY,61311411.0
2020-10,SBNY,61311411.0
2020-11,SBNY,61311411.0
2020-12,SBNY,61311411.0
2021-01,SBNY,61311411.0
2021-02,SBNY,61311411.0
2021-03,SBNY,61311411.0
2021-04,SBNY,61311411.0
2021-05,SBNY,61311411.0
2021-06,SBNY,61311411.0
2021-07,SBNY,61311411.0
2021-08,SBNY,61311411.0
2021-09,SBNY,61311411.0
2021-10,SBNY,61311411.0
2021-11,SBNY,61311411.0
2021-12,SBNY,61311411.0
2022-01,SBNY,61311411.0
2022-02,SBNY,61311411.0
2022-03,SBNY,61311411.0
2022-04,SBNY,61311411.0
2022-05,SBNY,61311411.0
2022-06,SBNY,61311411.0
2022-07,SBNY,61311411.0
2020-01,KRUS,7340000.0
2020-02,KRUS,7340000.0
2020-03,KRUS,7340000.0
2020-04,KRUS,7340000.0
2020-05,KRUS,7340000.0
2020-06,KRUS,7340000.0
2020-07,KRUS,7340000.0
2020-08,KRUS,7340000.0
2020-09,KRUS,7340000.0
2020-10,KRUS,7370000.0
2020-11,KRUS,7370000.0
2020-12,KRUS,7370000.0
2021-01,KRUS,7420000.0
2021-02,KRUS,7420000.0
2021-03,KRUS,7420000.0
2021-04,KRUS,7430000.0
2021-05,KRUS,7430000.0
2021-06,KRUS,7430000.0
2021-07,KRUS,8700000.0
2021-08,KRUS,8700000.0
2021-09,KRUS,8700000.0
2021-10,KRUS,8740000.0
2021-11,KRUS,8740000.0
2021-12,KRUS,8740000.0
2022-01,KRUS,8740000.0
2022-02,KRUS,8740000.0
2022-03,KRUS,8740000.0
2022-04,KRUS,8740000.0
2022-05,KRUS,8740000.0
2022-06,KRUS,8740000.0
2022-07,KRUS,4109036.0
2020-01,LKQ,303970000.0
2020-02,LKQ,303970000.0
2020-03,LKQ,303970000.0
2020-04,LKQ,304290000.0
2020-05,LKQ,304290000.0
2020-06,LKQ,304290000.0
2020-07,LKQ,304350000.0
2020-08,LKQ,304350000.0
2020-09,LKQ,304350000.0
2020-10,LKQ,303310000.0
2020-11,LKQ,303310000.0
2020-12,LKQ,303310000.0
2021-01,LKQ,302160000.0
2021-02,LKQ,302160000.0
2021-03,LKQ,302160000.0
2021-04,LKQ,293880000.0
2021-05,LKQ,293880000.0
2021-06,LKQ,293880000.0
2021-07,LKQ,291490000.0
2021-08,LKQ,291490000.0
2021-09,LKQ,291490000.0
2021-10,LKQ,285010000.0
2021-11,LKQ,285010000.0
2021-12,LKQ,285010000.0
2022-01,LKQ,282830000.0
2022-02,LKQ,282830000.0
2022-03,LKQ,282830000.0
2022-04,LKQ,274390000.0
2022-05,LKQ,274390000.0
2022-06,LKQ,274390000.0
2022-07,LKQ,267895984.0
2020-01,COKE,7140000.0
2020-02,COKE,7140000.0
2020-03,COKE,7140000.0
2020-04,COKE,7140000.0
2020-05,COKE,7140000.0
2020-06,COKE,7140000.0
2020-07,COKE,7140000.0
2020-08,COKE,7140000.0
2020-09,COKE,7140000.0
2020-10,COKE,7140000.0
2020-11,COKE,7140000.0
2020-12,COKE,7140000.0
2021-01,COKE,7140000.0
2021-02,COKE,7140000.0
2021-03,COKE,7140000.0
2021-04,COKE,7140000.0
2021-05,COKE,7140000.0
2021-06,COKE,7140000.0
2021-07,COKE,7140000.0
2021-08,COKE,7140000.0
2021-09,COKE,7140000.0
2021-10,COKE,7140000.0
2021-11,COKE,7140000.0
2021-12,COKE,7140000.0
2022-01,COKE,8369999.999999999
2022-02,COKE,8369999.999999999
2022-03,COKE,8369999.999999999
2022-04,COKE,8369999.999999999
2022-05,COKE,8369999.999999999
2022-06,COKE,8369999.999999999
2022-07,COKE,4553082.0
2020-01,EXLS,34320000.0
2020-02,EXLS,34320000.0
2020-03,EXLS,34320000.0
2020-04,EXLS,34180000.0
2020-05,EXLS,34180000.0
2020-06,EXLS,34180000.0
2020-07,EXLS,33810000.0
2020-08,EXLS,33810000.0
2020-09,EXLS,33810000.0
2020-10,EXLS,33470000.0
2020-11,EXLS,33470000.0
2020-12,EXLS,33470000.0
2021-01,EXLS,33460000.0
2021-02,EXLS,33460000.0
2021-03,EXLS,33460000.0
2021-04,EXLS,33170000.0
2021-05,EXLS,33170000.0
2021-06,EXLS,33170000.0
2021-07,EXLS,33299999.999999996
2021-08,EXLS,33299999.999999996
2021-09,EXLS,33299999.999999996
2021-10,EXLS,33210000.0
2021-11,EXLS,33210000.0
2021-12,EXLS,33210000.0
2022-01,EXLS,33290000.0
2022-02,EXLS,33290000.0
2022-03,EXLS,33290000.0
2022-04,EXLS,33060000.000000004
2022-05,EXLS,33060000.000000004
2022-06,EXLS,33060000.000000004
2022-07,EXLS,33060000.000000004
2020-01,PCB,15380000.0
2020-02,PCB,15380000.0
2020-03,PCB,15380000.0
2020-04,PCB,15380000.0
2020-05,PCB,15380000.0
2020-06,PCB,15380000.0
2020-07,PCB,15380000.0
2020-08,PCB,15380000.0
2020-09,PCB,15380000.0
2020-10,PCB,15450000.0
2020-11,PCB,15450000.0
2020-12,PCB,15450000.0
2021-01,PCB,15500000.0
2021-02,PCB,15500000.0
2021-03,PCB,15500000.0
2021-04,PCB,14820000.0
2021-05,PCB,14820000.0
2021-06,PCB,14820000.0
2021-07,PCB,14840000.0
2021-08,PCB,14840000.0
2021-09,PCB,14840000.0
2021-10,PCB,14910000.0
2021-11,PCB,14910000.0
2021-12,PCB,14910000.0
2022-01,PCB,14950000.0
2022-02,PCB,14950000.0
2022-03,PCB,14950000.0
2022-04,PCB,14960000.0
2022-05,PCB,14960000.0
2022-06,PCB,14960000.0
2022-07,PCB,11310595.0
2020-01,INMD,75570000.0
2020-02,INMD,75570000.0
2020-03,INMD,75570000.0
2020-04,INMD,75570000.0
2020-05,INMD,75570000.0
2020-06,INMD,75570000.0
2020-07,INMD,75570000.0
2020-08,INMD,75570000.0
2020-09,INMD,75570000.0
2020-10,INMD,75570000.0
2020-11,INMD,75570000.0
2020-12,INMD,75570000.0
2021-01,INMD,75570000.0
2021-02,INMD,75570000.0
2021-03,INMD,75570000.0
2021-04,INMD,75570000.0
2021-05,INMD,75570000.0
2021-06,INMD,75570000.0
2021-07,INMD,75570000.0
2021-08,INMD,75570000.0
2021-09,INMD,75570000.0
2021-10,INMD,68675303.0
2021-11,INMD,68675303.0
2021-12,INMD,68675303.0
2022-01,INMD,68675303.0
2022-02,INMD,68675303.0
2022-03,INMD,68675303.0
2022-04,INMD,68675303.0
2022-05,INMD,68675303.0
2022-06,INMD,68675303.0
2022-07,INMD,68675303.0
2020-01,WIRE,20560000.0
2020-02,WIRE,20560000.0
2020-03,WIRE,20560000.0
2020-04,WIRE,20630000.0
2020-05,WIRE,20630000.0
2020-06,WIRE,20630000.0
2020-07,WIRE,20630000.0
2020-08,WIRE,20630000.0
2020-09,WIRE,20630000.0
2020-10,WIRE,20630000.0
2020-11,WIRE,20630000.0
2020-12,WIRE,20630000.0
2021-01,WIRE,20630000.0
2021-02,WIRE,20630000.0
2021-03,WIRE,20630000.0
2021-04,WIRE,20650000.0
2021-05,WIRE,20650000.0
2021-06,WIRE,20650000.0
2021-07,WIRE,20260000.0
2021-08,WIRE,20260000.0
2021-09,WIRE,20260000.0
2021-10,WIRE,20230000.0
2021-11,WIRE,20230000.0
2021-12,WIRE,20230000.0
2022-01,WIRE,19730000.0
2022-02,WIRE,19730000.0
2022-03,WIRE,19730000.0
2022-04,WIRE,19130000.0
2022-05,WIRE,19130000.0
2022-06,WIRE,19130000.0
2022-07,WIRE,18340000.0
2020-01,CCRN,37460000.0
2020-02,CCRN,37460000.0
2020-03,CCRN,37460000.0
2020-04,CCRN,37570000.0
2020-05,CCRN,37570000.0
2020-06,CCRN,37570000.0
2020-07,CCRN,37560000.0
2020-08,CCRN,37560000.0
2020-09,CCRN,37560000.0
2020-10,CCRN,37510000.0
2020-11,CCRN,37510000.0
2020-12,CCRN,37510000.0
2021-01,CCRN,37670000.0
2021-02,CCRN,37670000.0
2021-03,CCRN,37670000.0
2021-04,CCRN,38000000.0
2021-05,CCRN,38000000.0
2021-06,CCRN,38000000.0
2021-07,CCRN,651040000.0
2021-08,CCRN,651040000.0
2021-09,CCRN,651040000.0
2021-10,CCRN,38060000.0
2021-11,CCRN,38060000.0
2021-12,CCRN,38060000.0
2022-01,CCRN,38210000.0
2022-02,CCRN,38210000.0
2022-03,CCRN,38210000.0
2022-04,CCRN,38230000.0
2022-05,CCRN,38230000.0
2022-06,CCRN,38230000.0
2022-07,CCRN,36096055.0
2020-01,PAYX,358770000.0
2020-02,PAYX,358770000.0
2020-03,PAYX,358770000.0
2020-04,PAYX,359500000.0
2020-05,PAYX,359500000.0
2020-06,PAYX,359500000.0
2020-07,PAYX,360630000.0
2020-08,PAYX,360630000.0
2020-09,PAYX,360630000.0
2020-10,PAYX,360360000.0
2020-11,PAYX,360360000.0
2020-12,PAYX,360360000.0
2021-01,PAYX,359830000.0
2021-02,PAYX,359830000.0
2021-03,PAYX,359830000.0
2021-04,PAYX,360590000.0
2021-05,PAYX,360590000.0
2021-06,PAYX,360590000.0
2021-07,PAYX,360760000.0
2021-08,PAYX,360760000.0
2021-09,PAYX,360760000.0
2021-10,PAYX,361020000.0
2021-11,PAYX,361020000.0
2021-12,PAYX,361020000.0
2022-01,PAYX,359910000.0
2022-02,PAYX,359910000.0
2022-03,PAYX,359910000.0
2022-04,PAYX,360400000.0
2022-05,PAYX,360400000.0
2022-06,PAYX,360400000.0
2022-07,PAYX,320219540.0
2020-01,IRMD,12050000.0
2020-02,IRMD,12050000.0
2020-03,IRMD,12050000.0
2020-04,IRMD,12240000.0
2020-05,IRMD,12240000.0
2020-06,IRMD,12240000.0
2020-07,IRMD,12270000.0
2020-08,IRMD,12270000.0
2020-09,IRMD,12270000.0
2020-10,IRMD,12310000.0
2020-11,IRMD,12310000.0
2020-12,IRMD,12310000.0
2021-01,IRMD,12310000.0
2021-02,IRMD,12310000.0
2021-03,IRMD,12310000.0
2021-04,IRMD,12320000.0
2021-05,IRMD,12320000.0
2021-06,IRMD,12320000.0
2021-07,IRMD,12340000.0
2021-08,IRMD,12340000.0
2021-09,IRMD,12340000.0
2021-10,IRMD,12560000.0
2021-11,IRMD,12560000.0
2021-12,IRMD,12560000.0
2022-01,IRMD,12560000.0
2022-02,IRMD,12560000.0
2022-03,IRMD,12560000.0
2022-04,IRMD,12570000.0
2022-05,IRMD,12570000.0
2022-06,IRMD,12570000.0
2022-07,IRMD,5101309.0
2020-01,AEHR,23290000.0
2020-02,AEHR,23290000.0
2020-03,AEHR,23290000.0
2020-04,AEHR,23290000.0
2020-05,AEHR,23290000.0
2020-06,AEHR,23290000.0
2020-07,AEHR,23490000.0
2020-08,AEHR,23490000.0
2020-09,AEHR,23490000.0
2020-10,AEHR,23600000.0
2020-11,AEHR,23600000.0
2020-12,AEHR,23600000.0
2021-01,AEHR,24170000.0
2021-02,AEHR,24170000.0
2021-03,AEHR,24170000.0
2021-04,AEHR,24170000.0
2021-05,AEHR,24170000.0
2021-06,AEHR,24170000.0
2021-07,AEHR,26840000.0
2021-08,AEHR,26840000.0
2021-09,AEHR,26840000.0
2021-10,AEHR,27340000.0
2021-11,AEHR,27340000.0
2021-12,AEHR,27340000.0
2022-01,AEHR,27340000.0
2022-02,AEHR,27340000.0
2022-03,AEHR,27340000.0
2022-04,AEHR,27340000.0
2022-05,AEHR,27340000.0
2022-06,AEHR,27340000.0
2022-07,AEHR,23410921.0
2020-01,RELL,11040000.0
2020-02,RELL,11040000.0
2020-03,RELL,11040000.0
2020-04,RELL,11110000.0
2020-05,RELL,11110000.0
2020-06,RELL,11110000.0
2020-07,RELL,11230000.0
2020-08,RELL,11230000.0
2020-09,RELL,11230000.0
2020-10,RELL,11230000.0
2020-11,RELL,11230000.0
2020-12,RELL,11230000.0
2021-01,RELL,11230000.0
2021-02,RELL,11230000.0
2021-03,RELL,11230000.0
2021-04,RELL,11230000.0
2021-05,RELL,11230000.0
2021-06,RELL,11230000.0
2021-07,RELL,11420000.0
2021-08,RELL,11420000.0
2021-09,RELL,11420000.0
2021-10,RELL,11420000.0
2021-11,RELL,11420000.0
2021-12,RELL,11420000.0
2022-01,RELL,8479807.0
2022-02,RELL,8479807.0
2022-03,RELL,8479807.0
2022-04,RELL,8479807.0
2022-05,RELL,8479807.0
2022-06,RELL,8479807.0
2022-07,RELL,8479807.0
2020-01,RRR,71140000.0
2020-02,RRR,71140000.0
2020-03,RRR,71140000.0
2020-04,RRR,71230000.0
2020-05,RRR,71230000.0
2020-06,RRR,71230000.0
2020-07,RRR,71220000.0
2020-08,RRR,71220000.0
2020-09,RRR,71220000.0
2020-10,RRR,71230000.0
2020-11,RRR,71230000.0
2020-12,RRR,71230000.0
2021-01,RRR,70970000.0
2021-02,RRR,70970000.0
2021-03,RRR,70970000.0
2021-04,RRR,70370000.0
2021-05,RRR,70370000.0
2021-06,RRR,70370000.0
2021-07,RRR,68700000.0
2021-08,RRR,68700000.0
2021-09,RRR,68700000.0
2021-10,RRR,61270000.0
2021-11,RRR,61270000.0
2021-12,RRR,61270000.0
2022-01,RRR,61470000.0
2022-02,RRR,61470000.0
2022-03,RRR,61470000.0
2022-04,RRR,58450000.0
2022-05,RRR,58450000.0
2022-06,RRR,58450000.0
2022-07,RRR,51925082.0
2020-01,AFBI,6760000.0
2020-02,AFBI,6760000.0
2020-03,AFBI,6760000.0
2020-04,AFBI,6760000.0
2020-05,AFBI,6760000.0
2020-06,AFBI,6760000.0
2020-07,AFBI,6760000.0
2020-08,AFBI,6760000.0
2020-09,AFBI,6760000.0
2020-10,AFBI,6760000.0
2020-11,AFBI,6760000.0
2020-12,AFBI,6760000.0
2021-01,AFBI,6870000.0
2021-02,AFBI,6870000.0
2021-03,AFBI,6870000.0
2021-04,AFBI,6870000.0
2021-05,AFBI,6870000.0
2021-06,AFBI,6870000.0
2021-07,AFBI,6870000.0
2021-08,AFBI,6870000.0
2021-09,AFBI,6870000.0
2021-10,AFBI,6640000.0
2021-11,AFBI,6640000.0
2021-12,AFBI,6640000.0
2022-01,AFBI,6620000.0
2022-02,AFBI,6620000.0
2022-03,AFBI,6620000.0
2022-04,AFBI,4869475.0
2022-05,AFBI,4869475.0
2022-06,AFBI,4869475.0
2022-07,AFBI,4869475.0
2020-01,INTU,260769999.99999997
2020-02,INTU,260769999.99999997
2020-03,INTU,260769999.99999997
2020-04,INTU,261810000.0
2020-05,INTU,261810000.0
2020-06,INTU,261810000.0
2020-07,INTU,262740000.0
2020-08,INTU,262740000.0
2020-09,INTU,262740000.0
2020-10,INTU,273840000.0
2020-11,INTU,273840000.0
2020-12,INTU,273840000.0
2021-01,INTU,273260000.0
2021-02,INTU,273260000.0
2021-03,INTU,273260000.0
2021-04,INTU,273090000.0
2021-05,INTU,273090000.0
2021-06,INTU,273090000.0
2021-07,INTU,283170000.0
2021-08,INTU,283170000.0
2021-09,INTU,283170000.0
2021-10,INTU,282810000.0
2021-11,INTU,282810000.0
2021-12,INTU,282810000.0
2022-01,INTU,282080000.0
2022-02,INTU,282080000.0
2022-03,INTU,282080000.0
2022-04,INTU,281870000.0
2022-05,INTU,281870000.0
2022-06,INTU,281870000.0
2022-07,INTU,273148825.0
2020-01,CCB,11930000.0
2020-02,CCB,11930000.0
2020-03,CCB,11930000.0
2020-04,CCB,11930000.0
2020-05,CCB,11930000.0
2020-06,CCB,11930000.0
2020-07,CCB,11950000.0
2020-08,CCB,11950000.0
2020-09,CCB,11950000.0
2020-10,CCB,11980000.0
2020-11,CCB,11980000.0
2020-12,CCB,11980000.0
2021-01,CCB,11990000.0
2021-02,CCB,11990000.0
2021-03,CCB,11990000.0
2021-04,CCB,12010000.0
2021-05,CCB,12010000.0
2021-06,CCB,12010000.0
2021-07,CCB,12010000.0
2021-08,CCB,12010000.0
2021-09,CCB,12010000.0
2021-10,CCB,12920000.0
2021-11,CCB,12920000.0
2021-12,CCB,12920000.0
2022-01,CCB,12930000.0
2022-02,CCB,12930000.0
2022-03,CCB,12930000.0
2022-04,CCB,12950000.0
2022-05,CCB,12950000.0
2022-06,CCB,12950000.0
2022-07,CCB,10619770.0
2020-01,MSFT,7580000000.0
2020-02,MSFT,7580000000.0
2020-03,MSFT,7580000000.0
2020-04,MSFT,7570000000.0
2020-05,MSFT,7570000000.0
2020-06,MSFT,7570000000.0
2020-07,MSFT,7560000000.0
2020-08,MSFT,7560000000.0
2020-09,MSFT,7560000000.0
2020-10,MSFT,7540000000.0
2020-11,MSFT,7540000000.0
2020-12,MSFT,7540000000.0
2021-01,MSFT,7530000000.0
2021-02,MSFT,7530000000.0
2021-03,MSFT,7530000000.0
2021-04,MSFT,7510000000.0
2021-05,MSFT,7510000000.0
2021-06,MSFT,7510000000.0
2021-07,MSFT,7510000000.0
2021-08,MSFT,7510000000.0
2021-09,MSFT,7510000000.0
2021-10,MSFT,7500000000.0
2021-11,MSFT,7500000000.0
2021-12,MSFT,7500000000.0
2022-01,MSFT,7480000000.0
2022-02,MSFT,7480000000.0
2022-03,MSFT,7480000000.0
2022-04,MSFT,7460000000.0
2022-05,MSFT,7460000000.0
2022-06,MSFT,7460000000.0
2022-07,MSFT,7450000000.0
2020-01,GOOGL,11166443820.0
2020-02,GOOGL,11166443820.0
2020-03,GOOGL,11166443820.0
2020-04,GOOGL,11166443820.0
2020-05,GOOGL,11166443820.0
2020-06,GOOGL,11166443820.0
2020-07,GOOGL,11166443820.0
2020-08,GOOGL,11166443820.0
2020-09,GOOGL,11166443820.0
2020-10,GOOGL,11166443820.0
2020-11,GOOGL,11166443820.0
2020-12,GOOGL,11166443820.0
2021-01,GOOGL,11166443820.0
2021-02,GOOGL,11166443820.0
2021-03,GOOGL,11166443820.0
2021-04,GOOGL,11166443820.0
2021-05,GOOGL,11166443820.0
2021-06,GOOGL,11166443820.0
2021-07,GOOGL,11166443820.0
2021-08,GOOGL,11166443820.0
2021-09,GOOGL,11166443820.0
2021-10,GOOGL,11166443820.0
2021-11,GOOGL,11166443820.0
2021-12,GOOGL,11166443820.0
2022-01,GOOGL,11166443820.0
2022-02,GOOGL,11166443820.0
2022-03,GOOGL,11166443820.0
2022-04,GOOGL,11166443820.0
2022-05,GOOGL,11166443820.0
2022-06,GOOGL,11166443820.0
2022-07,GOOGL,11166443820.0
2020-01,TBK,24100000.0
2020-02,TBK,24100000.0
2020-03,TBK,24100000.0
2020-04,TBK,24850000.0
2020-05,TBK,24850000.0
2020-06,TBK,24850000.0
2020-07,TBK,24850000.0
2020-08,TBK,24850000.0
2020-09,TBK,24850000.0
2020-10,TBK,24880000.0
2020-11,TBK,24880000.0
2020-12,TBK,24880000.0
2021-01,TBK,24880000.0
2021-02,TBK,24880000.0
2021-03,TBK,24880000.0
2021-04,TBK,25110000.0
2021-05,TBK,25110000.0
2021-06,TBK,25110000.0
2021-07,TBK,25120000.0
2021-08,TBK,25120000.0
2021-09,TBK,25120000.0
2021-10,TBK,25170000.0
2021-11,TBK,25170000.0
2021-12,TBK,25170000.0
2022-01,TBK,24460000.0
2022-02,TBK,24460000.0
2022-03,TBK,24460000.0
2022-04,TBK,24460000.0
2022-05,TBK,24460000.0
2022-06,TBK,24460000.0
2022-07,TBK,24480000.0
2020-01,DOGZ,16840000.0
2020-02,DOGZ,16840000.0
2020-03,DOGZ,16840000.0
2020-04,DOGZ,20560000.0
2020-05,DOGZ,20560000.0
2020-06,DOGZ,20560000.0
2020-07,DOGZ,20560000.0
2020-08,DOGZ,20560000.0
2020-09,DOGZ,20560000.0
2020-10,DOGZ,20560000.0
2020-11,DOGZ,20560000.0
2020-12,DOGZ,20560000.0
2021-01,DOGZ,20560000.0
2021-02,DOGZ,20560000.0
